RptDt;TckrSymb;ISIN;Asst;BalQty;TradAvrgPric;PricFctr;BalVal
2021-02-23;A1LL34;BRA1LLBDR007;A1LL;13;111,72;1;1452,36
2021-02-23;A1MD34;BRA1MDBDR002;A1MD;22;471,92;1;10382,24
2021-02-23;A1NE34;BRA1NEBDR008;A1NE;1;421;1;421
2021-02-23;A1UA34;BRA1UABDR001;A1UA;2;28,505;1;57,01
2021-02-23;A1ZN34;BRA1ZNBDR003;A1ZN;5047;46,1959877;1;233151,15
2021-02-23;AALL34;BRAALLBDR003;AALL;25;100,04;1;2501
2021-02-23;AALR3;BRAALRACNOR6;AALR;1263953;10,894266;1;13769840,24
2021-02-23;AAPL34;BRAAPLBDR004;AAPL;175320;69,9237041;1;12259023,81
2021-02-23;ABBV34;BRABBVBDR001;ABBV;5;581,6;1;2908
2021-02-23;ABCB4;BRABCBACNPR4;ABCB;2704112;15,5592986;1;42074086,07
2021-02-23;ABEV3;BRABEVACNOR1;ABEV;249385209;15,3755519;1;3834435229,46
2021-02-23;ACWI11;BRACWICTF001;ACWI;19540;10,49;1;204974,6
2021-02-23;ADBE34;BRADBEBDR003;ADBE;15081;53,7513964;1;810624,81
2021-02-23;AERI3;BRAERIACNOR4;AERI;964179;10,481741;1;10106274,65
2021-02-23;AGRO3;BRAGROACNOR7;AGRO;455278;23,9551289;1;10906243,21
2021-02-23;ALPA3;BRALPAACNOR0;ALPA;50272;32,4153703;1;1629585,5
2021-02-23;ALPA4;BRALPAACNPR7;ALPA;3704462;39,6669332;1;146944646,81
2021-02-23;ALPK3;BRALPKACNOR9;ALPK;7141;8,6544251;1;61801,25
2021-02-23;ALSO3;BRALSOACNOR5;ALSO;15174155;27,2408275;1;413356539,15
2021-02-23;ALUP11;BRALUPCDAM15;ALUP;1746161;25,8872812;1;45203360,83
2021-02-23;ALUP3;BRALUPACNOR8;ALUP;2800;8,6082142;1;24103
2021-02-23;ALUP4;BRALUPACNPR5;ALUP;900;8,5555555;1;7700
2021-02-23;ALZR11;BRALZRCTF006;ALZR;644;127,9317546;1;82388,05
2021-02-23;AMAR3;BRAMARACNOR4;AMAR;10059135;5,9294117;1;59644752,97
2021-02-23;AMBP3;BRAMBPACNOR6;AMBP;833509;25,3612785;1;21138853,89
2021-02-23;AMZO34;BRAMZOBDR002;AMZO;247029;113,7932792;1;28110239,97
2021-02-23;ANIM3;BRANIMACNOR6;ANIM;4088858;11,0951079;1;45366320,749618
2021-02-23;APER3;BRAPERACNOR9;APER;81392;49,2167893;1;4005852,92
2021-02-23;ARZZ3;BRARZZACNOR3;ARZZ;1141103;71,5229456;1;81615047,8
2021-02-23;ATMP3;BRATMPACNOR8;ATMP;42;3,1761904;1;133,4
2021-02-23;ATOM3;BRATOMACNOR1;ATOM;20226;4,2704212;1;86373,54
2021-02-23;ATVI34;BRATVIBDR008;ATVI;579;550,207202;1;318569,97
2021-02-23;AURA33;BRAURABDR001;AURA;99197;55,3615228;1;5491696,98
2021-02-23;AVLL3;BRAVLLACNOR5;AVLL;100;22,93;1;2293
2021-02-23;AZEV3;BRAZEVACNOR0;AZEV;4581;7,0014232;1;32073,52
2021-02-23;AZEV4;BRAZEVACNPR7;AZEV;26;3,845;1;99,97
2021-02-23;AZUL4;BRAZULACNPR4;AZUL;16633934;41,1635436;1;684711668,95
2021-02-23;B1IL34;BRB1ILBDR002;B1IL;7889;149,7223006;1;1181159,23
2021-02-23;B1TI34;BRB1TIBDR005;B1TI;2;39,45;1;78,9
2021-02-23;B3SA3;BRB3SAACNOR6;B3SA;27025225;59,6077984;1;1610914164,17
2021-02-23;BAAX39;BRBAAXBDR009;BAAX;4471;54,71;1;244608,41
2021-02-23;BABA34;BRBABABDR005;BABA;119156;50,3620031;1;6000934,85
2021-02-23;BACW39;BRBACWBDR007;BACW;18;51,87;1;933,66
2021-02-23;BAHI3;BRBAHIACNOR1;BAHI;100;85,63;1;8563
2021-02-23;BAZA3;BRBAZAACNOR0;BAZA;13;39,62;1;515,06
2021-02-23;BBAS3;BRBBASACNOR3;BBAS;32938038;33,7987361;1;1113264056,58
2021-02-23;BBDC3;BRBBDCACNOR1;BBDC;13531085;22,7223469;1;307458007,89
2021-02-23;BBDC4;BRBBDCACNPR8;BBDC;313645866;25,3407447;1;7948019823,19
2021-02-23;BBOV11;BRBBOVCTF001;BBOV;103029;60,619963;1;6245614,17
2021-02-23;BBPO11;BRBBPOCTF003;BBPO;1471;113,5056288;1;166966,78
2021-02-23;BBRK3;BRBBRKACNOR4;BBRK;768870;2,095605;1;1611247,82
2021-02-23;BBSD11;BRBBSDCTF000;BBSD;560;94,4808928;1;52909,3
2021-02-23;BBSE3;BRBBSEACNOR5;BBSE;49634390;28,1798359;1;1398688966,45
2021-02-23;BCFF11;BRBCFFCTF000;BCFF;40418;91,4231191;1;3695139,63
2021-02-23;BCHI39;BRBCHIBDR001;BCHI;25;61,08;1;1527
2021-02-23;BCSA34;BRBCSABDR005;BCSA;4500;16,378;1;73701
2021-02-23;BEEF3;BRBEEFACNOR6;BEEF;14350474;9,5788407;1;137460905,3
2021-02-23;BEES3;BRBEESACNOR9;BEES;3767;5,1799973;1;19513,05
2021-02-23;BEGU39;BRBEGUBDR004;BEGU;1;48,29;1;48,29
2021-02-23;BERK34;BRBERKBDR002;BERK;400;66,18985;1;26475,94
2021-02-23;BEWG39;BRBEWGBDR000;BEWG;1;59,14;1;59,14
2021-02-23;BEWT39;BRBEWTBDR003;BEWT;3;52,8133333;1;158,44
2021-02-23;BIDI11;BRBIDICDAXX3;BIDI;1852415;140,7859107;1;260793932,9
2021-02-23;BIDI3;BRBIDIACNOR3;BIDI;108110;49,5435943;1;5356157,99
2021-02-23;BIDI4;BRBIDIACNPR0;BIDI;2111555;47,5199437;1;100340974,83
2021-02-23;BIDU34;BRBIDUBDR002;BIDU;4;1718,04;1;6872,16
2021-02-23;BIEF39;BRBIEFBDR001;BIEF;3;46,93;1;140,79
2021-02-23;BIJH39;BRBIJHBDR006;BIJH;2;67,925;1;135,85
2021-02-23;BIOM3;BRBIOMACNOR2;BIOM;25583;15,4710956;1;395797,04
2021-02-23;BIVB39;BRBIVBBDR004;BIVB;231562;52,5911861;1;12178120,24
2021-02-23;BKBR3;BRBKBRACNOR4;BKBR;3284250;10,0736864;1;33084504,69
2021-02-23;BLAK34;BRBLAKBDR003;BLAK;13;644,55;1;8379,15
2021-02-23;BMEB4;BRBMEBACNPR5;BMEB;1050;17,8108;1;18701,34
2021-02-23;BMGB4;BRBMGBACNPR0;BMGB;2737958;5,2901997;1;14484344,64
2021-02-23;BMOB3;BRBMOBACNOR7;BMOB;689006;21,9410943;1;15117545,65
2021-02-23;BNBR3;BRBNBRACNOR8;BNBR;20;74,04;1;1480,8
2021-02-23;BOAC34;BRBOACBDR004;BOAC;91;46,58;1;4238,78
2021-02-23;BOAS3;BRBOASACNOR6;BOAS;1243093;10,436574;1;12973632,16
2021-02-23;BOBR4;BRBOBRACNPR3;BOBR;64431;2,2544435;1;145256,05
2021-02-23;BONY34;BRBONYBDR001;BONY;7;223,82;1;1566,74
2021-02-23;BOVA11;BRBOVACTF003;BOVA;72588610;114,1244395;1;8284134435,66
2021-02-23;BOVB11;BRBOVBCTF001;BOVB;1283149;118,9881338;1;152679505,02
2021-02-23;BOVV11;BRBOVVCTF009;BOVV;28345672;118,8198679;1;3368029003,92
2021-02-23;BPAC11;BRBPACUNT006;BPAC;3789941;101,0657822;1;383033351,91
2021-02-23;BPAC5;BRBPACACNPA0;BPAC;17;30,6829411;1;521,61
2021-02-23;BPAN4;BRBPANACNPR1;BPAN;8377426;11,105472;1;93035269,95
2021-02-23;BRAP3;BRBRAPACNOR5;BRAP;24709;55,5695179;1;1373067,22
2021-02-23;BRAP4;BRBRAPACNPR2;BRAP;9254570;66,4200408;1;614688917,69
2021-02-23;BRAX11;BRBRAXCTF002;BRAX;421;98,8645605;1;41621,98
2021-02-23;BRCO11;BRBRCOCTF007;BRCO;132;112,2312121;1;14814,52
2021-02-23;BRCR11;BRBRCRCTF000;BRCR;11278;88,6017928;1;999251,02
2021-02-23;BRDT3;BRBRDTACNOR1;BRDT;27477102;21,9128539;1;602101723,54
2021-02-23;BRFS3;BRBRFSACNOR8;BRFS;42169302;21,6007904;1;910890255,88
2021-02-23;BRIV3;BRBRIVACNOR6;BRIV;2;12,06;1;24,12
2021-02-23;BRKM3;BRBRKMACNOR1;BRKM;2129;28,5135744;1;60705,4
2021-02-23;BRKM5;BRBRKMACNPA4;BRKM;16176357;28,0976442;1;454517523,86
2021-02-23;BRML3;BRBRMLACNOR9;BRML;66014732;9,4387018;1;623093375,34
2021-02-23;BRPR3;BRBRPRACNOR9;BRPR;17128104;9,0892525;1;155681662,96
2021-02-23;BRSR3;BRBRSRACNOR3;BRSR;1116;14,4962544;1;16177,82
2021-02-23;BRSR6;BRBRSRACNPB4;BRSR;7709408;13,4032257;1;103330935,89
2021-02-23;BSEV3;BRBSEVACNOR3;BSEV;17364;7,4104215;1;128674,56
2021-02-23;BTLG11;BRBTLGCTF000;BTLG;864;112,6446875;1;97325,01
2021-02-23;BTOW3;BRBTOWACNOR8;BTOW;10257419;85,810382;1;880193043,18
2021-02-23;C1BS34;BRC1BSBDR001;C1BS;100;329,2;1;32920
2021-02-23;C1CL34;BRC1CLBDR004;C1CL;177831;112,2854982;1;19967842,44
2021-02-23;C1HI34;BRC1HIBDR009;C1HI;2;49,53;1;99,06
2021-02-23;C1SU34;BRC1SUBDR001;C1SU;1;37,95;1;37,95
2021-02-23;CAMB3;BRCAMBACNOR4;CAMB;47300;5,5387315;1;261982
2021-02-23;CAML3;BRCAMLACNOR3;CAML;6470488;11,1587202;1;72202365,6
2021-02-23;CARD3;BRCARDACNOR9;CARD;253918;16,1111673;1;4090915,39
2021-02-23;CASH3;BRCASHACNOR8;CASH;391726;28,6403534;1;11219171,1
2021-02-23;CATP34;BRCATPBDR003;CATP;36;70,88;1;2551,68
2021-02-23;CCPR3;BRCCPRACNOR9;CCPR;195908;12,1843916;1;2387019,79
2021-02-23;CCRO3;BRCCROACNOR2;CCRO;44476876;12,5296679;1;557280489,06
2021-02-23;CEAB3;BRCEABACNOR1;CEAB;8836781;12,1688001;1;107533021,54
2021-02-23;CESP3;BRCESPACNOR3;CESP;12879;29,2921531;1;377253,64
2021-02-23;CESP6;BRCESPACNPB4;CESP;2986537;29,7167343;1;88750126,59
2021-02-23;CGAS5;BRCGASACNPA3;CGAS;1630;179,346503;1;292334,8
2021-02-23;CGRA4;BRCGRAACNPR9;CGRA;8700;40,2288505;1;349991
2021-02-23;CIEL3;BRCIELACNOR3;CIEL;77680647;3,8879439;1;302018000,21
2021-02-23;CLSC4;BRCLSCACNPR3;CLSC;100;52,17;1;5217
2021-02-23;CMCS34;BRCMCSBDR008;CMCS;85;57,2;1;4862
2021-02-23;CMIG3;BRCMIGACNOR6;CMIG;3875710;15,8982385;1;61616962,199968
2021-02-23;CMIG4;BRCMIGACNPR3;CMIG;41418439;13,6336762;1;564685588,37
2021-02-23;CMIN3;BRCMINACNOR2;CMIN;893037;9,1562423;1;8176863,18
2021-02-23;CNTO3;BRCNTOACNOR5;CNTO;5307302;24,911682;1;132213820,18
2021-02-23;COCA34;BRCOCABDR002;COCA;2;45,45;1;90,9
2021-02-23;COCE3;BRCOCEACNOR0;COCE;95;51,24;1;4867,8
2021-02-23;COCE5;BRCOCEACNPA3;COCE;16556;56,1242184;1;929192,56
2021-02-23;COGN3;BRCOGNACNOR2;COGN;140528978;4,3868603;1;616480997,29
2021-02-23;COWC34;BRCOWCBDR006;COWC;18250;48,0901369;1;877645
2021-02-23;CPFE3;BRCPFEACNOR0;CPFE;7878369;31,7492598;1;250132384,76
2021-02-23;CPLE3;BRCPLEACNOR8;CPLE;147558;62,1223773;1;9166653,76
2021-02-23;CPLE6;BRCPLEACNPB9;CPLE;8934630;66,285122;1;592233040,31
2021-02-23;CPTS11;BRCPTSCTF004;CPTS;2306;100,2028881;1;231067,86
2021-02-23;CRFB3;BRCRFBACNOR2;CRFB;13154187;19,699107;1;259125738,12
2021-02-23;CRIV3;BRCRIVACNOR4;CRIV;12;6,86;1;82,32
2021-02-23;CRIV4;BRCRIVACNPR1;CRIV;300;6,34;1;1902
2021-02-23;CRPG5;BRCRPGACNPA3;CRPG;13279;41,373885;1;549403,82
2021-02-23;CSAN3;BRCSANACNOR6;CSAN;14013773;82,2967654;1;1153288189,5
2021-02-23;CSCO34;BRCSCOBDR004;CSCO;260;45,1392307;1;11736,2
2021-02-23;CSED3;BRCSEDACNOR9;CSED;11475214;13,9999921;1;160652906,12
2021-02-23;CSMG3;BRCSMGACNOR5;CSMG;6351643;15,7353018;1;99945019,67814
2021-02-23;CSNA3;BRCSNAACNOR6;CSNA;26410763;33,1211971;1;874756088,87
2021-02-23;CSRN6;BRCSRNACNPB1;CSRN;2;15,8;1;31,6
2021-02-23;CTNM4;BRCTNMACNPR6;CTNM;5800;5,6777586;1;32931
2021-02-23;CTSA3;BRCTSAACNOR3;CTSA;2905;2,9508846;1;8572,32
2021-02-23;CTSA4;BRCTSAACNPR0;CTSA;671;2,1603725;1;1449,61
2021-02-23;CURY3;BRCURYACNOR3;CURY;546765;10,7299382;1;5866754,68
2021-02-23;CVBI11;BRCVBICTF001;CVBI;1157;107,3501123;1;124204,08
2021-02-23;CVCB3;BRCVCBACNOR1;CVCB;9934593;19,0297043;1;189052367,86
2021-02-23;CYRE3;BRCYREACNOR7;CYRE;21538720;27,5936001;1;594330828,11
2021-02-23;D1LR34;BRD1LRBDR001;D1LR;2;187,415;1;374,83
2021-02-23;D1OC34;BRD1OCBDR007;D1OC;21100;69,4386729;1;1465156
2021-02-23;DASA3;BRDASAACNOR1;DASA;99;152,56;1;15103,44
2021-02-23;DDNB34;BRDDNBBDR008;DDNB;10;380,7;1;3807
2021-02-23;DGCO34;BRDGCOBDR007;DGCO;9;552,7;1;4974,3
2021-02-23;DIRR3;BRDIRRACNOR0;DIRR;3635675;13,8958091;1;50520646,04
2021-02-23;DISB34;BRDISBBDR006;DISB;4339;65,5490368;1;284417,270704
2021-02-23;DIVO11;BRDIVOCTF002;DIVO;757;64,6666182;1;48952,63
2021-02-23;DMMO3;BRDMMOACNOR0;DMMO;2590979;1,0075771;1;2610611,18
2021-02-23;DMVF3;BRDMVFACNOR9;DMVF;27385;11,5877589;1;317330,78
2021-02-23;DOHL3;BRDOHLACNOR2;DOHL;7;30,51;1;213,57
2021-02-23;DOHL4;BRDOHLACNPR9;DOHL;917;5,2042966;1;4772,34
2021-02-23;DTEX3;BRDTEXACNOR3;DTEX;12725995;20,0618296;1;255306744,38
2021-02-23;EAIN34;BREAINBDR007;EAIN;56;395,08;1;22124,48
2021-02-23;EALT4;BREALTACNPR1;EALT;4;4,77;1;19,08
2021-02-23;ECOO11;BRECOOCTF008;ECOO;4;116,18;1;464,72
2021-02-23;ECOR3;BRECORACNOR8;ECOR;11260340;12,5242534;1;141027352,03
2021-02-23;EGIE3;BREGIEACNOR9;EGIE;12316045;44,2281698;1;544716130,67
2021-02-23;ELET3;BRELETACNOR6;ELET;29318961;29,7085834;1;871024800,89
2021-02-23;ELET6;BRELETACNPB7;ELET;7260599;31,2169859;1;226654016,81
2021-02-23;ELMD3;BRELMDACNOR3;ELMD;251712;17,0760703;1;4298251,82
2021-02-23;EMAE4;BREMAEACNPR1;EMAE;36;62,79;1;2260,44
2021-02-23;EMBR3;BREMBRACNOR4;EMBR;26962903;10,2099725;1;275290499,53
2021-02-23;ENAT3;BRENATACNOR0;ENAT;2000127;12,4299605;1;24861499,71
2021-02-23;ENBR3;BRENBRACNOR2;ENBR;27607097;19,3545882;1;534323994,43
2021-02-23;ENEV3;BRENEVACNOR8;ENEV;8945373;69,2114202;1;619121970,22
2021-02-23;ENGI11;BRENGICDAM16;ENGI;5053706;48,9582999;1;247420854,37
2021-02-23;ENGI3;BRENGIACNOR0;ENGI;7000;17,7021428;1;123915
2021-02-23;ENGI4;BRENGIACNPR7;ENGI;700;7,6;1;5320
2021-02-23;ENJU3;BRENJUACNOR9;ENJU;1124765;16,7585927;1;18849478,61
2021-02-23;EQTL3;BREQTLACNOR0;EQTL;9594080;22,318799;1;214128343,34
2021-02-23;ESPA3;BRESPAACNOR7;ESPA;1536848;21,4047676;1;32895874,39
2021-02-23;ETER3;BRETERACNOR3;ETER;3035599;12,8628699;1;39046515,12
2021-02-23;EUCA4;BREUCAACNPR8;EUCA;38358;7,5046488;1;287863,32
2021-02-23;EURP11;BREURPCTF018;EURP;102289;10,2329091;1;1046714,04
2021-02-23;EVEN3;BREVENACNOR8;EVEN;11185017;11,4877039;1;128490163,64
2021-02-23;EXXO34;BREXXOBDR006;EXXO;50;70,31;1;3515,5
2021-02-23;EZTC3;BREZTCACNOR0;EZTC;10500338;37,6025266;1;394839239,06
2021-02-23;FBOK34;BRFBOKBDR006;FBOK;66857;52,1062744;1;3483669,19
2021-02-23;FESA3;BRFESAACNOR8;FESA;23;37,25;1;856,75
2021-02-23;FESA4;BRFESAACNPR5;FESA;187458;22,7686143;1;4268158,9
2021-02-23;FHER3;BRFHERACNOR5;FHER;305311;4,2234598;1;1289468,76
2021-02-23;FIND11;BRFINDCTF007;FIND;21254;111,5094212;1;2370021,24
2021-02-23;FLRY3;BRFLRYACNOR5;FLRY;14794909;27,5935449;1;408243986,1
2021-02-23;FRAS3;BRFRASACNOR0;FRAS;90814;10,5277931;1;956071,01
2021-02-23;FRIO3;BRFRIOACNOR2;FRIO;81;87,4137037;1;7080,51
2021-02-23;FRTA3;BRFRTAACNOR8;FRTA;73;5,25;1;383,25
2021-02-23;GEOO34;BRGEOOBDR000;GEOO;192148;61,8991036;1;11893788,96
2021-02-23;GEPA3;BRGEPAACNOR2;GEPA;400;39,02;1;15608
2021-02-23;GFSA3;BRGFSAACNOR3;GFSA;11968764;4,8818492;1;58429701,37
2021-02-23;GGBR3;BRGGBRACNOR1;GGBR;259288;20,9777395;1;5439276,14
2021-02-23;GGBR4;BRGGBRACNPR8;GGBR;63581337;24,3205953;1;1546335967,23
2021-02-23;GGRC11;BRGGRCCTF002;GGRC;22515;142,9704228;1;3218979,07
2021-02-23;GMAT3;BRGMATACNOR7;GMAT;14527981;8,393999;1;121947859,21
2021-02-23;GMCO34;BRGMCOBDR008;GMCO;83;71,42;1;5927,86
2021-02-23;GNDI3;BRGNDIACNOR2;GNDI;8060764;93,5832997;1;754352893,32
2021-02-23;GOAU3;BRGOAUACNOR1;GOAU;93758;10,2669978;1;962613,18
2021-02-23;GOAU4;BRGOAUACNPR8;GOAU;15211284;11,0299888;1;167780293,05
2021-02-23;GOGL34;BRGOGLBDR001;GOGL;32700;74,8400422;1;2447269,38
2021-02-23;GOLD11;BRGOLDCTF015;GOLD;194;10,598402;1;2056,09
2021-02-23;GOLL4;BRGOLLACNPR4;GOLL;7274326;23,8379394;1;173404943,04
2021-02-23;GOVE11;BRGOVECTF004;GOVE;91;52,6804395;1;4793,92
2021-02-23;GPAR3;BRGPARACNOR4;GPAR;4;110,75;1;443
2021-02-23;GPCP3;BRGPCPACNOR4;GPCP;8840;23,4645938;1;207427,01
2021-02-23;GPIV33;BRGPIVBDR003;GPIV;6091;3,8216565;1;23277,71
2021-02-23;GRND3;BRGRNDACNOR3;GRND;8039302;7,8725939;1;63290160,61
2021-02-23;GSHP3;BRGSHPACNOR7;GSHP;2437;61,7239105;1;150421,17
2021-02-23;GTWR11;BRGTWRCTF003;GTWR;372;108,1573924;1;40234,55
2021-02-23;GUAR3;BRGUARACNOR4;GUAR;6677872;14,5468137;1;97141760,07
2021-02-23;HAGA4;BRHAGAACNPR4;HAGA;13974;1,9275619;1;26935,75
2021-02-23;HAPV3;BRHAPVACNOR4;HAPV;47724814;17,3315693;1;827145921,91
2021-02-23;HBOR3;BRHBORACNOR3;HBOR;2224812;10,0152627;1;22282076,79
2021-02-23;HBSA3;BRHBSAACNOR0;HBSA;379615;6,7413735;1;2559126,52
2021-02-23;HCTR11;BRHCTRCTF003;HCTR;5845;151,9905149;1;888384,56
2021-02-23;HETA4;BRHETAACNPR9;HETA;7;10,12;1;70,84
2021-02-23;HFOF11;BRHFOFCTF002;HFOF;267;102,878764;1;27468,63
2021-02-23;HGBS11;BRHGBSCTF000;HGBS;1967;214,2358108;1;421401,84
2021-02-23;HGCR11;BRHGCRCTF000;HGCR;632;104,3922151;1;65975,88
2021-02-23;HGLG11;BRHGLGCTF004;HGLG;1218;178,4856157;1;217395,48
2021-02-23;HGRE11;BRHGRECTF006;HGRE;1042;149,5996737;1;155882,86
2021-02-23;HGRU11;BRHGRUCTF002;HGRU;658;129,0729179;1;84929,98
2021-02-23;HGTX3;BRHGTXACNOR9;HGTX;11237389;17,0293147;1;191365034,04
2021-02-23;HOOT4;BRHOOTACNPR9;HOOT;11;2,58;1;28,38
2021-02-23;HSML11;BRHSMLCTF007;HSML;6025;94,5480763;1;569652,16
2021-02-23;HYPE3;BRHYPEACNOR0;HYPE;10062097;33,4842211;1;336921481,4
2021-02-23;I1RP34;BRI1RPBDR007;I1RP;1;403,44;1;403,44
2021-02-23;IGBR3;BRIGBRACNOR7;IGBR;3068;15,0814211;1;46269,8
2021-02-23;IGTA3;BRIGTAACNOR5;IGTA;9080798;34,8584096;1;316542176,65
2021-02-23;INEP3;BRINEPACNOR1;INEP;5568;30,5909375;1;170330,34
2021-02-23;INEP4;BRINEPACNPR8;INEP;3400;25,8388235;1;87852
2021-02-23;INTB3;BRINTBACNOR9;INTB;192962;19,2872232;1;3721701,17
2021-02-23;INTU34;BRINTUBDR003;INTU;500;527,5;1;263750
2021-02-23;IRBR3;BRIRBRACNOR4;IRBR;115991826;6,8722864;1;797129052,97
2021-02-23;IRDM11;BRIRDMCTF004;IRDM;14139;143,4670889;1;2028481,17
2021-02-23;ISUS11;BRISUSCTF003;ISUS;606;39,6243069;1;24012,33
2021-02-23;ITLC34;BRITLCBDR005;ITLC;325;42,6507692;1;13861,5
2021-02-23;ITSA3;BRITSAACNOR0;ITSA;733537;11,6250225;1;8527384,13
2021-02-23;ITSA4;BRITSAACNPR7;ITSA;51099157;10,9031059;1;557139521,95
2021-02-23;ITUB3;BRITUBACNOR4;ITUB;1648424;25,9916591;1;42845274,82
2021-02-23;ITUB4;BRITUBACNPR1;ITUB;117073476;28,7575377;1;3366744908,86
2021-02-23;IVVB11;BRIVVBCTF001;IVVB;1001742;224,7625066;1;225154042,94
2021-02-23;JALL3;BRJALLACNOR0;JALL;61553;8,7117558;1;536234,71
2021-02-23;JBDU3;BRJBDUACNOR6;JBDU;3853;2,3992758;1;9244,41
2021-02-23;JBDU4;BRJBDUACNPR3;JBDU;20;1,32;1;26,4
2021-02-23;JBSS3;BRJBSSACNOR8;JBSS;26276682;24,982605;1;656459969,15
2021-02-23;JFEN3;BRJFENACNOR0;JFEN;2503;4,33;1;10837,99
